Order Date,Order Time,Order Id,Reference Number,Order Source,Sub Total,Total Merchant Tax,Total Tax,Total Discount,Net Payable,ItemName,Item Quantity,Item Total,Item Discount,Item Taxes
21/12/22,8:15:41 PM,LTGGJM14Y8I6,4552988184,Zomato,259,0,11,38.85,220.15,Crispy Mushroom Fresh Salad ,1,259,38.85,11
21/12/22,8:20:29 PM,LTGGJM6EL197,1.54709E+11,Swiggy,279,20.44,20.44,80,219,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,20.44
21/12/22,9:02:49 PM,LTGGJNC3EJZE,1.54712E+11,Swiggy,209,16.94,16.94,80,146,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,80,16.94
21/12/22,9:21:56 PM,LTGGJNV4BK9C,1.54713E+11,Swiggy,289,20.94,20.94,80,230,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,20.94
21/12/22,9:42:47 PM,LT4KLGSJYG0G4,1.54714E+11,Swiggy,259,23.44,23.44,0,282,Crispy Mushroom Fresh Salad  ,1,199,0,23.44
21/12/22,9:55:03 PM,LTGGJOS1KZAJ,1.54715E+11,Swiggy,418,41.9,41.9,0,460,Chipotle Chicken Regular Salad ,1,209,0,20.95
21/12/22,9:55:03 PM,LTGGJOS1KZAJ,1.54715E+11,Swiggy,418,41.9,41.9,0,460,Grilled Bbq Chicken Regular Burrito ,1,209,0,20.95
21/12/22,10:11:37 PM,LTGGJP8RL909,1.54716E+11,Swiggy,279,20.44,20.44,80,219,Grilled Bbq Chicken Regular Burrito ,1,209,80,20.44
21/12/22,11:37:10 AM,LT4KLC5HB99U8,1.54678E+11,Swiggy,279,20.44,20.44,80,219,Grilled Bbq Chicken Regular Salad ,1,209,80,20.44
21/12/22,11:47:00 AM,LTGGJ80VB0MT,1.54679E+11,Swiggy,558,40.46,40.46,168.7,429.3,Grilled Bbq Chicken Regular Rice Bowl  ,2,418,168.7,40.46
21/12/22,11:50:58 AM,LTGGJ84MDRSE,1.54679E+11,Swiggy,279,20.44,20.44,80,219,Chipotle Chicken Regular Salad ,1,209,80,20.44
21/12/22,12:17:19 PM,LTGGJ8V023W6,1.5468E+11,Swiggy,259,19.44,19.44,80,198,Crispy Mushroom Fresh Salad  ,1,199,80,19.44
21/12/22,12:53:42 PM,LT19PXJF8LE9XC,1.54683E+11,Swiggy,348,44.9,44.9,79.99,313.01,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,48.04,26.97
21/12/22,12:53:42 PM,LT19PXJF8LE9XC,1.54683E+11,Swiggy,348,44.9,44.9,79.99,313.01,Potato Wedges  ,1,139,31.95,17.93
22/12/22,1:07:40 PM,LTGGKDXV304P,1.5477E+11,Swiggy,209,20.94,20.94,0,230,Chipotle Chicken Regular Burrito ,1,209,0,20.94
22/12/22,1:39:38 PM,LT4KLO42GAZHM,1.54772E+11,Swiggy,299,21.44,21.44,80,240,Crispy Mushroom Fresh Salad  ,1,199,80,21.44
22/12/22,2:51:46 PM,LTGGKGSMEO9O,1.54776E+11,Swiggy,279,20.44,20.44,80,219,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,20.44
22/12/22,2:56:44 PM,LTGGKGXVB44P,1.54776E+11,Swiggy,179,15.86,15.86,71.6,123.4,Peri Peri Potato Regular Rice Bowl  ,1,179,71.6,15.86
22/12/22,3:02:13 PM,LTGGKH3QLR9P,1.54777E+11,Swiggy,209,16.94,16.94,80,146,Peri Peri Chicken Regular Rice Bowl  ,1,209,80,16.94
22/12/22,3:19:58 PM,LTGGKHLGGLIK,1.54778E+11,Swiggy,209,16.94,16.94,80,146,Chipotle Chicken Regular Salad ,1,209,80,16.94
22/12/22,3:23:50 PM,LTGGKHOVNMSU,1.54778E+11,Swiggy,388,36.4,36.4,79.99,344.01,Fajita Veggies Regular Salad ,1,179,36.9,16.79
22/12/22,3:23:50 PM,LTGGKHOVNMSU,1.54778E+11,Swiggy,388,36.4,36.4,79.99,344.01,Peri Peri Paneer Regular Rice Bowl  ,1,209,43.09,19.61
22/12/22,4:15:40 PM,LTGGKJ503MIO,1.54781E+11,Swiggy,259,19.44,19.44,80,198,Crispy Mushroom Fresh Salad  ,1,199,80,19.44
22/12/22,4:27:46 PM,LTGGKJFV6D9T,1.54782E+11,Swiggy,209,16.94,16.94,80,146,Peri Peri Chicken Regular Salad ,1,209,80,16.94
22/12/22,4:36:34 PM,LTGGKJOLL8SP,4549983625,Zomato,348,0,15.56,52.2,290.8,Peri Peri Paneer Regular Salad ,1,279,41.85,12.62
22/12/22,4:36:34 PM,LTGGKJOLL8SP,4549983625,Zomato,348,0,15.56,52.2,290.8,Single Peri Peri Potato Taco ,1,69,10.35,2.94
22/12/22,4:42:15 PM,LTGGKJUIUQF3,1.54783E+11,Swiggy,697,54.74,54.74,232.02,519.98,Chipotle Chicken Regular Nachos ,1,279,92.87,21.91
22/12/22,4:42:15 PM,LTGGKJUIUQF3,1.54783E+11,Swiggy,697,54.74,54.74,232.02,519.98,Grilled Bbq Chicken Regular Burrito ,1,209,69.57,16.41
22/12/22,4:42:15 PM,LTGGKJUIUQF3,1.54783E+11,Swiggy,697,54.74,54.74,232.02,519.98,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,69.57,16.41
22/12/22,5:07:00 PM,LTGGKKKJQFQV,1.54784E+11,Swiggy,279,24.44,24.44,0,303,Chipotle Chicken Regular Nachos ,1,279,0,24.44
22/12/22,5:50:37 PM,LTGGKLQCTF2H,1.54787E+11,Swiggy,179,15.86,15.86,71.6,123.4,Fajita Veggies Regular Salad ,1,179,71.6,15.86
22/12/22,6:09:30 PM,LTGGKM97TP41,1.54788E+11,Swiggy,209,16.94,16.94,80,146,Mexican Chipotle Paneer Regular  Salad  ,1,209,80,16.94
22/12/22,6:21:18 PM,LTGGKMKJ7QRB,1.54789E+11,Swiggy,279,20.44,20.44,80,219,Chipotle Chicken Regular Nachos ,1,279,80,20.44
22/12/22,7:07:59 PM,LT4KLQMNUFN6K,1.54791E+11,Swiggy,279,24.44,24.44,0,303,Mexican Chipotle Paneer Regular  Salad  ,1,209,0,24.44
22/12/22,7:46:16 PM,LTGGKOXAA5BQ,1.54794E+11,Swiggy,319,22.44,22.44,80,261,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,80,22.44
22/12/22,8:03:56 PM,LTGGKPEDK1SL,4556386447,Zomato,558,0,25.24,83.7,504.31,Chipotle Chicken Regular Salad ,1,279,41.85,12.62
22/12/22,8:03:56 PM,LTGGKPEDK1SL,4556386447,Zomato,558,0,25.24,83.7,504.31,Peri Peri Paneer Regular Salad ,1,279,41.85,12.62
22/12/22,8:10:00 PM,LT4KLR3TN6S3O,1.54795E+11,Swiggy,249,22.94,22.94,0,272,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,0,22.94
22/12/22,8:15:29 PM,LT4KLR588ZHIS,1.54796E+11,Swiggy,209,16.94,16.94,80,146,Fresh Broccoli Regular Rice Bowl  ,1,209,80,16.94
22/12/22,8:17:43 PM,LTGGKPS8WWQ0,1.54796E+11,Swiggy,877,50.82,50.82,280.64,647.36,Chipotle Chicken Enchiladas(3pc) ,1,299,95.68,17.33
22/12/22,8:17:43 PM,LTGGKPS8WWQ0,1.54796E+11,Swiggy,877,50.82,50.82,280.64,647.36,Grilled Bbq Chicken Quesadillas  ,1,219,70.08,12.69
22/12/22,8:17:43 PM,LTGGKPS8WWQ0,1.54796E+11,Swiggy,877,50.82,50.82,280.64,647.36,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,114.88,20.8
22/12/22,8:20:29 PM,LTGGKPV33FBX,1.54796E+11,Swiggy,359,24.44,24.44,80,303,Grilled Bbq Chicken Regular Salad ,1,209,80,24.44
22/12/22,8:26:16 PM,LTGGKQ1AW5PG,1.54796E+11,Swiggy,358,38.9,38.9,0,397,Peri Peri Potato Regular Rice Bowl  ,2,358,0,38.9
22/12/22,9:07:00 PM,LTGGKR5465UR,1.54799E+11,Swiggy,718,45.14,45.14,235.2,527.8,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,117.6,22.57
22/12/22,9:07:00 PM,LTGGKR5465UR,1.54799E+11,Swiggy,718,45.14,45.14,235.2,527.8,Peri Peri Chicken Regular Salad ,1,209,117.6,22.57
22/12/22,9:19:10 PM,LT19Q1OC76JRXC,1.54799E+11,Swiggy,418,35.36,35.36,130.7,322.3,Fresh Broccoli Regular Salad  ,1,209,65.35,17.68
22/12/22,9:19:10 PM,LT19Q1OC76JRXC,1.54799E+11,Swiggy,418,35.36,35.36,130.7,322.3,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,65.35,17.68
22/12/22,9:22:04 PM,LTGGKRJWKH2H,1.548E+11,Swiggy,359,24.44,24.44,80,303,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,24.44
22/12/22,9:30:15 PM,LT4KLRPWX66HW,1.548E+11,Swiggy,279,20.44,20.44,80,219,Chipotle Chicken Regular Nachos ,1,279,80,20.44
22/12/22,9:49:54 PM,LT4KLRVCNHX0W,1.54801E+11,Swiggy,279,20.44,20.44,80,219,Peri Peri Paneer Regular Salad  ,1,209,80,20.44
22/12/22,10:16:53 PM,LT4KLS2RLTNSM,1.54803E+11,Swiggy,209,16.94,16.94,80,146,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,16.94
22/12/22,10:19:07 PM,LTGGKT4VVCYO,1.54803E+11,Swiggy,498,40.92,40.92,99.6,439.4,Grilled Bbq Chicken Regular Burrito ,1,209,41.8,17.17
22/12/22,10:19:07 PM,LTGGKT4VVCYO,1.54803E+11,Swiggy,498,40.92,40.92,99.6,439.4,Peri Peri Chicken Regular Tacos ,1,289,57.8,23.75
22/12/22,11:29:50 PM,LTGGKV2PBY6T,1.54807E+11,Swiggy,258,33.9,33.9,0,292,Green Apple Soda ,1,119,0,15.64
22/12/22,11:29:50 PM,LTGGKV2PBY6T,1.54807E+11,Swiggy,258,33.9,33.9,0,292,Peri Peri Fries ,1,139,0,18.26
22/12/22,11:54:01 AM,LT4KLNB3ILSK0,1.54765E+11,Swiggy,259,12.94,12.94,0,272,Vegan Fresh Broccoli  Rice Bowl  ,1,259,0,12.94
22/12/22,12:22:58 PM,LT4KLNJ3ZL8BG,1.54767E+11,Swiggy,219,6.94,6.94,80,146,Peri Peri Chicken Quesadilla  ,1,219,80,6.94
22/12/22,12:24:50 PM,LTGGKCRWMY0E,1.54767E+11,Swiggy,279,20.44,20.44,80,219,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,20.44
22/12/22,12:28:13 PM,LTGGKCUFEAGB,1.54767E+11,Swiggy,279,20.44,20.44,80,219,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,80,20.44
23/12/22,1:11:35 PM,LTGGLHQ3HK2Z,1.54856E+11,Swiggy,279,20.44,20.44,80,219,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,20.44
23/12/22,1:13:54 PM,LT4KLYXZ2W1OE,1.54857E+11,Swiggy,438,38.9,38.9,79.99,397.01,Peri Peri Chicken Quesadilla  ,1,219,54.61,26.56
23/12/22,1:13:54 PM,LT4KLYXZ2W1OE,1.54857E+11,Swiggy,438,38.9,38.9,79.99,397.01,Peri Peri Fries ,1,139,25.38,12.34
23/12/22,1:28:33 PM,LTGGLI7468Y7,1.54858E+11,Swiggy,955,84.98,84.98,305.6,734.4,Fajita Veggies Regular Salad ,1,179,57.28,15.93
23/12/22,1:28:33 PM,LTGGLI7468Y7,1.54858E+11,Swiggy,955,84.98,84.98,305.6,734.4,Peri Peri Fries ,1,139,82.56,22.96
23/12/22,1:28:33 PM,LTGGLI7468Y7,1.54858E+11,Swiggy,955,84.98,84.98,305.6,734.4,Peri Peri Potato Regular Burrito  ,1,179,82.88,23.05
23/12/22,1:28:33 PM,LTGGLI7468Y7,1.54858E+11,Swiggy,955,84.98,84.98,305.6,734.4,Peri Peri Potato Regular Nachos ,1,259,82.88,23.05
23/12/22,1:28:55 PM,LTGGLI80VIYA,1.54858E+11,Swiggy,209,16.94,16.94,80,146,Chipotle Chicken Regular Salad ,1,209,80,16.94
23/12/22,1:53:07 PM,LTGGLIW46AQR,1.54859E+11,Swiggy,179,15.86,15.86,71.6,123.4,Peri Peri Potato Regular Rice Bowl  ,1,179,71.6,15.86
23/12/22,2:07:10 PM,LT4KLZCOA1958,1.5486E+11,Swiggy,279,20.44,20.44,80,219,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,20.44
23/12/22,2:10:48 PM,LTGGLJD460GT,1.5486E+11,Swiggy,209,16.94,16.94,80,146,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,16.94
23/12/22,2:12:30 PM,LT19Q3TY0HR2V4,1.5486E+11,Swiggy,249,18.94,18.94,80,188,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,80,18.94
23/12/22,2:18:58 PM,LTGGLJL9R1PG,1.54861E+11,Swiggy,209,16.94,16.94,80,146,Grilled Bbq Chicken Regular Burrito ,1,209,80,16.94
23/12/22,2:19:15 PM,LTGGLJLLHMOD,1.54861E+11,Swiggy,279,20.44,20.44,80,219,Mexican Chipotle Paneer Regular  Salad  ,1,209,80,20.44
23/12/22,2:26:41 PM,LTGGLJT0EMSN,1.54861E+11,Swiggy,289,24.94,24.94,0,314,Chipotle Chicken Regular Salad ,1,209,0,24.94
23/12/22,2:36:42 PM,LTGGLK2X45MB,1.54862E+11,Swiggy,209,20.94,20.94,0,230,Peri Peri Chicken Regular Rice Bowl  ,1,209,0,20.94
23/12/22,2:52:44 PM,LTGGLKIIAWQ6,1.54863E+11,Swiggy,209,16.94,16.94,80,146,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,80,16.94
23/12/22,2:53:49 PM,LTGGLKJJXNL9,1.54863E+11,Swiggy,249,22.94,22.94,0,272,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,0,22.94
23/12/22,2:59:10 PM,LTGGLKOV2FTJ,1.54863E+11,Swiggy,279,20.44,20.44,80,219,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,20.44
23/12/22,3:14:29 PM,LTGGLL48SNEK,1.54864E+11,Swiggy,179,15.86,15.86,71.6,123.4,Peri Peri Potato Regular Rice Bowl  ,1,179,71.6,15.86
23/12/22,3:18:48 PM,LTGGLL8UVB5S,1.54864E+11,Swiggy,209,20.94,20.94,0,230,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,0,20.94
23/12/22,3:23:21 PM,LTGGLLCUD8UZ,4557527338,Zomato,558,0,25.24,83.7,504.31,Bbq Chicken Regular Rice Bowl ,1,279,41.85,12.62
23/12/22,3:23:21 PM,LTGGLLCUD8UZ,4557527338,Zomato,558,0,25.24,83.7,504.31,Peri Peri Chicken Regular Rice Bowl ,1,279,41.85,12.62
23/12/22,3:24:24 PM,LT4KLZXY9N37G,1.54864E+11,Swiggy,278,55.9,55.9,0,334,Potato Wedges  ,2,278,0,55.9
23/12/22,3:27:52 PM,LT4KLZYVC9J3S,1.54865E+11,Swiggy,209,16.94,16.94,80,146,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,16.94
23/12/22,3:44:24 PM,LTGGLLY40WGO,1.54866E+11,Swiggy,279,20.44,20.44,80,219,Grilled Bbq Chicken Regular Burrito ,1,209,80,20.44
23/12/22,4:27:23 PM,LTGGLN4LEJ5E,1.54868E+11,Swiggy,259,19.44,19.44,80,198,Crispy Mushroom Fresh Salad  ,1,199,80,19.44
23/12/22,4:49:56 PM,LTGGLNQT73KU,1.5487E+11,Swiggy,239,22.44,22.44,0,261,Fajita Veggies Quesadilla  ,1,159,0,22.44
23/12/22,5:12:17 PM,LTGGLOCXY3WF,1.54871E+11,Swiggy,518,41.9,41.9,100,460,Crispy Mushroom Fresh Salad  ,1,199,50,20.95
23/12/22,5:12:17 PM,LTGGLOCXY3WF,1.54871E+11,Swiggy,518,41.9,41.9,100,460,Crispy Mushroom Rice Bowl ,1,199,50,20.95
23/12/22,5:22:01 PM,LTGGLOMLNKKS,1.54872E+11,Swiggy,289,20.94,20.94,80,230,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,20.94
23/12/22,5:49:41 PM,LTGGLPEAY4OO,1.54873E+11,Swiggy,209,16.94,16.94,80,146,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,16.94
23/12/22,6:09:48 PM,LTGGLPY8EO2I,1.54874E+11,Swiggy,339,23.46,23.46,79.99,282.01,Peri Peri Chicken Regular Rice Bowl  ,1,209,49.32,14.46
23/12/22,6:09:48 PM,LTGGLPY8EO2I,1.54874E+11,Swiggy,339,23.46,23.46,79.99,282.01,Plain Corn Chips ,1,130,30.67,9
23/12/22,6:11:44 PM,LT4KM17ZFGNJ8,1.54875E+11,Swiggy,289,24.94,24.94,0,314,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,0,24.94
23/12/22,6:52:06 PM,LT4KM1J7VJ85G,1.54877E+11,Swiggy,209,16.94,16.94,80,146,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,16.94
23/12/22,7:14:51 PM,LTGGLRQTE9HM,1.54878E+11,Swiggy,837,64.98,64.98,167.4,734.6,Grilled Bbq Chicken Regular Burrito ,2,418,111.6,43.32
23/12/22,7:14:51 PM,LTGGLRQTE9HM,1.54878E+11,Swiggy,837,64.98,64.98,167.4,734.6,Peri Peri Chicken Regular Rice Bowl  ,1,209,55.8,21.66
23/12/22,7:32:55 PM,LTGGLS91NLI3,1.54879E+11,Swiggy,179,15.86,15.86,71.6,123.4,Fajita Veggies Regular Salad ,1,179,71.6,15.86
23/12/22,7:33:27 PM,LTGGLS9SNC7E,1.54879E+11,Swiggy,638,52.9,52.9,0,691,Chipotle Chicken Regular Salad ,1,209,0,29.77
23/12/22,7:33:27 PM,LTGGLS9SNC7E,1.54879E+11,Swiggy,638,52.9,52.9,0,691,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,0,23.13
23/12/22,7:35:47 PM,LTGGLSBOD9U3,1.5488E+11,Swiggy,279,20.44,20.44,80,219,Chipotle Chicken Regular Burrito ,1,209,80,20.44
23/12/22,7:46:23 PM,LTGGLSM55ZK9,1.5488E+11,Swiggy,638,47.9,47.9,99.99,586.01,Chipotle Chicken Regular Salad ,1,209,56.26,26.95
23/12/22,7:46:23 PM,LTGGLSM55ZK9,1.5488E+11,Swiggy,638,47.9,47.9,99.99,586.01,Grilled Bbq Chicken Regular Salad ,1,209,43.73,20.95
23/12/22,7:51:31 PM,LTGGLSR9CQR2,1.5488E+11,Swiggy,468,44.4,44.4,0,512,Chipotle Chicken Regular Salad ,1,209,0,27.42
23/12/22,7:51:31 PM,LTGGLSR9CQR2,1.5488E+11,Swiggy,468,44.4,44.4,0,512,Fajita Veggies Regular Burrito ,1,179,0,16.98
23/12/22,8:03:37 PM,LTGGLT379IGO,1.54881E+11,Swiggy,209,16.94,16.94,80,146,Grilled Bbq Chicken Regular Salad ,1,209,80,16.94
23/12/22,8:12:49 PM,LT4KM25FZ7VR8,1.54882E+11,Swiggy,209,16.94,16.94,80,146,Peri Peri Chicken Regular Rice Bowl  ,1,209,80,16.94
23/12/22,8:13:23 PM,LTGGLTD1OG50,1.54882E+11,Swiggy,209,16.94,16.94,80,146,Peri Peri Paneer Regular Rice Bowl  ,1,209,80,16.94
23/12/22,8:38:34 PM,LT4KM2CJ1M5KO,1.67181E+12,POS,717,28.68,28.68,143.4,602,Bean Cheese Quesadillas ,1,169,33.8,6.76
23/12/22,8:38:34 PM,LT4KM2CJ1M5KO,1.67181E+12,POS,717,28.68,28.68,143.4,602,Chipotle Chicken Enchiladas ,1,299,59.8,11.96
23/12/22,8:38:34 PM,LT4KM2CJ1M5KO,1.67181E+12,POS,717,28.68,28.68,143.4,602,Fajita Veggies Regular Burrito ,1,249,49.8,9.96
23/12/22,8:42:36 PM,LTGGLU5N9KMW,1.54884E+11,Swiggy,378,25.4,25.4,79.99,323.01,Bean Cheese Quesadilla  ,1,169,35.76,11.36
23/12/22,8:42:36 PM,LTGGLU5N9KMW,1.54884E+11,Swiggy,378,25.4,25.4,79.99,323.01,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,44.23,14.04
23/12/22,9:31:59 PM,LT4KM2R8BILAM,1.54887E+11,Swiggy,378,25.4,25.4,79.99,323.01,Chipotle Chicken Quesadilla  ,1,219,46.34,14.72
23/12/22,9:31:59 PM,LT4KM2R8BILAM,1.54887E+11,Swiggy,378,25.4,25.4,79.99,323.01,Fajita Veggies Quesadilla  ,1,159,33.65,10.68
23/12/22,10:08:57 PM,LTGGLWK5TAYG,1.54889E+11,Swiggy,209,16.94,16.94,80,146,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,80,16.94
23/12/22,10:24:51 PM,LTGGLWZEVLLU,1.5489E+11,Swiggy,887,51.16,51.16,283.82,654.18,Chipotle Chicken Regular Tacos ,1,289,92.47,16.67
23/12/22,10:24:51 PM,LTGGLWZEVLLU,1.5489E+11,Swiggy,887,51.16,51.16,283.82,654.18,Grilled Bbq Chicken Quesadillas  ,1,219,70.08,12.63
23/12/22,10:24:51 PM,LTGGLWZEVLLU,1.5489E+11,Swiggy,887,51.16,51.16,283.82,654.18,Peri Peri Paneer Enchiladas(3pc) ,1,299,121.27,21.86
23/12/22,10:27:43 PM,LTGGLX2C8QHV,1.5489E+11,Swiggy,558,40.46,40.46,168.7,429.3,Mexican Chipotle Paneer Regular Rice Bowl  ,2,418,168.7,40.46
23/12/22,10:30:27 PM,LTGGLX52OQX0,1.5489E+11,Swiggy,279,20.44,20.44,80,219,Grilled Bbq Chicken Regular Salad ,1,209,80,20.44
23/12/22,10:50:33 PM,LTGGLXP2DFZ1,1.54891E+11,Swiggy,289,20.94,20.94,80,230,Peri Peri Chicken Regular Tacos ,1,289,80,20.94
23/12/22,11:37:00 AM,LTGGLF4J6O28,1.54851E+11,Swiggy,758,46.84,46.84,241.18,563.82,Peri Peri Chicken Regular Salad ,1,209,114.23,22.18
23/12/22,11:37:00 AM,LTGGLF4J6O28,1.54851E+11,Swiggy,758,46.84,46.84,241.18,563.82,Peri Peri Chicken Regular Salad ,1,209,126.95,24.66
23/12/22,11:38:13 AM,LT4KLY7IQ2QBY,1.54851E+11,Swiggy,359,24.44,24.44,80,303,Peri Peri Chicken Regular Salad ,1,209,80,24.44
23/12/22,12:08:50 PM,LTGGLG04ZTVJ,1.54853E+11,Swiggy,314,22.2,22.2,79.99,256.01,Crispy Mushroom Fresh Salad  ,1,199,65.98,18.31
23/12/22,12:08:50 PM,LTGGLG04ZTVJ,1.54853E+11,Swiggy,314,22.2,22.2,79.99,256.01,Pink Lime Juice ,1,55,14.01,3.89
23/12/22,12:22:02 PM,LTGGLGDLJT1N,1.54854E+11,Swiggy,209,16.94,16.94,80,146,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,16.94
23/12/22,12:38:09 PM,LTGGLGTB4I8U,1.54854E+11,Swiggy,279,20.44,20.44,80,219,Chipotle Chicken Regular Salad ,1,209,80,20.44
23/12/22,12:42:32 PM,LT4KLYPBTMI1O,1.54855E+11,Swiggy,199,16.46,16.46,79.6,135.4,Crispy Mushroom Fresh Salad  ,1,199,79.6,16.46
24/12/22,1:48:58 PM,LTGGMMGMB0J7,1.54945E+11,Swiggy,598,45.9,45.9,99.99,544.01,Chipotle Chicken Regular Salad ,1,209,53.34,24.49
24/12/22,1:48:58 PM,LTGGMMGMB0J7,1.54945E+11,Swiggy,598,45.9,45.9,99.99,544.01,Peri Peri Chicken Regular Nachos ,1,279,46.65,21.41
24/12/22,2:03:40 PM,LTGGMMV1RSPU,1.54946E+11,Swiggy,209,16.94,16.94,80,146,Peri Peri Paneer Regular Salad  ,1,209,80,16.94
24/12/22,2:20:18 PM,LTGGMNB6F8NO,1.54947E+11,Swiggy,289,20.94,20.94,80,230,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,20.94
24/12/22,2:21:17 PM,LTGGMNCC36QM,1.54947E+11,Swiggy,418,45.86,45.86,130.69,333.31,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,87.23,30.61
24/12/22,2:21:17 PM,LTGGMNCC36QM,1.54947E+11,Swiggy,418,45.86,45.86,130.69,333.31,Peri Peri Fries ,1,139,43.46,15.25
24/12/22,2:47:43 PM,LTGGMO2QYHQS,1.54949E+11,Swiggy,558,43.9,43.9,100,502,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,50,21.95
24/12/22,2:47:43 PM,LTGGMO2QYHQS,1.54949E+11,Swiggy,558,43.9,43.9,100,502,Grilled Bbq Chicken Regular Salad ,1,209,50,21.95
24/12/22,4:14:46 PM,LTGGMQH3ODC3,1.54954E+11,Swiggy,279,20.44,20.44,80,219,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,20.44
24/12/22,5:49:53 PM,LT4KMC35J0ECY,1.5496E+11,Swiggy,199,20.44,20.44,0,219,Crispy Mushroom Fresh Salad  ,1,199,0,20.44
24/12/22,6:05:12 PM,LTGGMTIKXEWV,1.54961E+11,Swiggy,418,24.86,24.86,130.68,312.32,Bean Cheese Quesadilla  ,1,169,52.83,10.05
24/12/22,6:05:12 PM,LTGGMTIKXEWV,1.54961E+11,Swiggy,418,24.86,24.86,130.68,312.32,Fajita Veggies Regular Salad ,1,179,77.85,14.81
24/12/22,6:35:24 PM,LTGGMUCM122Y,1.54962E+11,Swiggy,299,21.44,21.44,80,240,Chipotle Chicken Enchiladas(3pc) ,1,299,80,21.44
24/12/22,7:29:09 PM,LT4KMCUD1C0CE,1.54966E+11,Swiggy,209,16.94,16.94,80,146,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,80,16.94
24/12/22,7:39:59 PM,LT4KMCXAWOMJ2,1.54966E+11,Swiggy,519,31.46,31.46,100,450,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,100,31.46
24/12/22,8:08:03 PM,LTGGMWWHM78W,1.54968E+11,Swiggy,718,49.4,49.4,150,617,Chipotle Chicken Regular Salad ,1,209,75,24.7
24/12/22,8:08:03 PM,LTGGMWWHM78W,1.54968E+11,Swiggy,718,49.4,49.4,150,617,Peri Peri Paneer Regular Salad  ,1,209,75,24.7
24/12/22,8:25:44 PM,LTGGMXEMWXO3,1.54969E+11,Swiggy,209,16.94,16.94,80,146,Mexican Chipotle Paneer Regular  Salad  ,1,209,80,16.94
24/12/22,8:35:39 PM,LTGGMXNZFKIV,1.5497E+11,Swiggy,458,39.9,39.9,79.99,418.01,Fajita Veggies Regular Burrito ,1,179,43.49,21.69
24/12/22,8:35:39 PM,LTGGMXNZFKIV,1.5497E+11,Swiggy,458,39.9,39.9,79.99,418.01,Peri Peri Paneer Regular Rice Bowl  ,1,209,36.5,18.21
24/12/22,9:00:27 PM,LTGGMYCIOQZ7,1.54971E+11,Swiggy,199,20.44,20.44,0,219,Crispy Mushroom Fresh Salad  ,1,199,0,20.44
24/12/22,10:51:09 PM,LTGGN1EI56OL,1.54978E+11,Swiggy,279,20.44,20.44,80,219,Chipotle Chicken Regular Burrito ,1,209,80,20.44
24/12/22,11:31:52 AM,LTGGMIO1Q0BH,1.54937E+11,Swiggy,518,41.9,41.9,100,460,Crispy Mushroom Fresh Salad  ,1,199,50,20.95
24/12/22,11:31:52 AM,LTGGMIO1Q0BH,1.54937E+11,Swiggy,518,41.9,41.9,100,460,Crispy Mushroom Rice Bowl ,1,199,50,20.95
24/12/22,12:05:18 PM,LTGGMJL808IU,1.54939E+11,Swiggy,209,16.94,16.94,80,146,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,16.94
24/12/22,12:40:34 PM,LTGGMKKLGQ7S,1.54941E+11,Swiggy,558,40.46,40.46,168.7,429.3,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,84.35,20.23
